,keyword,freq,all_freq,salience,division
966,design,920.0,57766,0.015926323442855658,28
967,installation,198.0,12490,0.015852682145716574,28
968,water,117.0,7454,0.015696270458814058,28
969,used,288.0,18521,0.015549916311214298,28
970,markets,136.0,8992,0.015124555160142349,28
971,power,101.0,6748,0.014967397747480736,28
972,field,136.0,9091,0.014959850401495984,28
973,performance,176.0,11806,0.014907674064035236,28
974,global,215.0,14497,0.014830654618196869,28
975,developed,232.0,15965,0.014531788286877545,28
976,ltd,839.0,58377,0.014372098600476215,28
977,high,164.0,11722,0.01399078655519536,28
978,facilities,192.0,13956,0.013757523645743766,28
979,industry,863.0,63199,0.013655279355686008,28
980,types,130.0,9553,0.013608290589343661,28
981,repair,116.0,8556,0.013557737260402058,28
982,technical,183.0,13535,0.01352050240118212,28
983,customers,1188.0,88460,0.013429798779109202,28
984,maintenance,161.0,12128,0.013275065963060686,28
985,requirements,436.0,32857,0.013269622911403963,28
986,produce,168.0,12703,0.013225222388412186,28
987,bespoke,317.0,24297,0.013046878215417541,28
988,reliable,153.0,11746,0.013025710880299676,28
989,solutions,828.0,63786,0.012980904900761923,28
990,formed,123.0,9505,0.012940557601262493,28
991,british,110.0,8572,0.012832477834811012,28
992,premises,111.0,8739,0.012701682114658427,28
993,complete,276.0,21854,0.012629266953418138,28
994,existing,132.0,10569,0.012489355662787397,28
995,operating,132.0,10579,0.012477549862936005,28
996,company,1444.0,115830,0.012466545799879132,28
997,materials,169.0,13618,0.012410045527977677,28
998,cost_effective,136.0,11054,0.012303238646643748,28
999,today,232.0,18987,0.012218886606625587,28
1000,major,160.0,13166,0.012152514051344371,28
1001,safety,157.0,12957,0.012117002392529134,28
1002,world,342.0,28237,0.012111768247335057,28
1003,reputation,182.0,15109,0.012045800516248593,28
1004,trailers,163.0,1021,0.15964740450538686,29
1005,automotive,109.0,3274,0.03329260843005498,29
1006,vehicle,178.0,10827,0.01644038053015609,29
1007,parts,110.0,8763,0.012552778728745863,29
1008,car,113.0,10874,0.010391760161853964,29
1009,engineering,148.0,18744,0.007895860008536065,29
1010,systems,114.0,32130,0.0035480859010270775,29
1011,range,168.0,58770,0.0028586013272077593,29
1012,design,162.0,57766,0.0028044178236332792,29
1013,quality,201.0,76675,0.0026214541897619822,29
1014,ltd,148.0,58377,0.00253524504513764,29
1015,products,217.0,86404,0.0025114578028794963,29
1016,customers,212.0,88460,0.0023965634184942345,29
1017,company,270.0,115830,0.002331002331002331,29
1018,new,158.0,74909,0.002109225860710996,29
1019,industry,131.0,63199,0.002072817607873542,29
1020,years,115.0,58948,0.00195087195494334,29
1021,based,110.0,62715,0.0017539663557362673,29
1022,also,187.0,112609,0.001660613272473781,29
1023,experience,120.0,76593,0.001566722807567271,29
1024,offer,160.0,102249,0.0015648074797797533,29
1025,team,150.0,98645,0.001520604186730194,29
1026,service,228.0,168882,0.00135005506803567,29
1027,business,187.0,161867,0.001155269449609865,29
1028,work,125.0,115303,0.0010841001535085817,29
1029,provide,127.0,117895,0.0010772297383264769,29
1030,boat,148.0,1568,0.09438775510204081,30
1031,marine,110.0,3774,0.029146793852676205,30
1032,engineering,109.0,18744,0.005815194195475886,30
1033,design,166.0,57766,0.0028736627081674343,30
1034,range,129.0,58770,0.0021949974476773862,30
1035,new,164.0,74909,0.002189323045294958,30
1036,products,185.0,86404,0.0021411045784917363,30
1037,years,112.0,58948,0.0018999796430752528,30
1038,company,218.0,115830,0.0018820685487352154,30
1039,quality,143.0,76675,0.0018650146723182262,30
1040,industry,113.0,63199,0.0017880029747306128,30
1041,one,104.0,58522,0.001777109463107891,30
1042,based,106.0,62715,0.0016901857609822211,30
1043,customers,147.0,88460,0.0016617680307483608,30
1044,also,187.0,112609,0.001660613272473781,30
1045,offer,136.0,102249,0.0013300863578127903,30
1046,team,130.0,98645,0.001317856961832835,30
1047,service,194.0,168882,0.0011487310666619297,30
1048,business,144.0,161867,0.0008896192553145484,30
1049,bespoke_furniture,142.0,405,0.3506172839506173,31
1050,upholstery,207.0,722,0.2867036011080332,31
1051,furniture,1513.0,7852,0.19268976057055529,31
1052,seating,126.0,774,0.16279069767441862,31
1053,kitchen,458.0,5551,0.08250765627814809,31
1054,joinery,167.0,2767,0.06035417419588002,31
1055,interiors,173.0,3084,0.05609597924773022,31
1056,wood,145.0,3009,0.048188767032236623,31
1057,pieces,103.0,2420,0.04256198347107438,31
1058,workshop,239.0,5712,0.04184173669467787,31
1059,showroom,133.0,3333,0.039903990399039906,31
1060,design_manufacture,111.0,3074,0.03610930383864672,31
1061,doors,115.0,3556,0.03233970753655793,31
1062,factory,142.0,4522,0.03140203449800973,31
1063,timber,104.0,3315,0.03137254901960784,31
1064,materials,283.0,13618,0.02078131884270818,31
1065,style,138.0,6648,0.02075812274368231,31
1066,bespoke,483.0,24297,0.019878997407087293,31
1067,manufacturing,272.0,14331,0.018979833926453145,31
1068,room,107.0,5669,0.018874581054859764,31
1069,design,1020.0,57766,0.017657445556209534,31
1070,installation,203.0,12490,0.016253002401921537,31
1071,beautiful,126.0,7819,0.01611459265890779,31
1072,made,285.0,19188,0.014853033145716073,31
1073,produce,183.0,12703,0.014406045815948988,31
1074,space,140.0,9758,0.014347202295552367,31
1075,traditional,149.0,10937,0.013623479930511108,31
1076,modern,159.0,13533,0.011749057858567944,31
1077,create,253.0,23135,0.010935811540955263,31
1078,family_run,156.0,14743,0.010581292816930068,31
1079,trade,126.0,12290,0.010252237591537835,31
1080,home,374.0,37067,0.01008983732160682,31
1081,choice,109.0,10949,0.009955247054525527,31
1082,unique,247.0,25522,0.009677924927513518,31
1083,quality,738.0,76675,0.009625040756439518,31
1084,standard,134.0,14943,0.008967409489393027,31
1085,project,327.0,36913,0.008858667678053803,31
1086,high_quality,262.0,30245,0.008662588857662424,31
1087,complete,183.0,21854,0.008373753088679417,31
1088,products,715.0,86404,0.008275079857414009,31
1089,built,138.0,17307,0.00797365227942451,31
1090,order,136.0,17498,0.007772316836209853,31
1091,range,444.0,58770,0.007554874936191934,31
1092,every,252.0,33781,0.007459814688730352,31
1093,proud,124.0,16718,0.0074171551621007295,31
1094,individual,128.0,17465,0.007328943601488691,31
1095,make,286.0,39349,0.00726829144323871,31
1096,come,111.0,15370,0.007221860767729343,31
1097,pride,152.0,21067,0.00721507571082736,31
1098,use,268.0,37931,0.007065460968600881,31
1099,supply,170.0,24566,0.006920133517870227,31
1100,look,101.0,14868,0.006793112725316115,31
1101,specialise,110.0,16253,0.006767981295760782,31
1102,customers,591.0,88460,0.006680985756274022,31
1103,years_experience,174.0,26069,0.006674594345774675,31
1104,innovative,105.0,16470,0.006375227686703097,31
1105,delivery,124.0,19813,0.006258517135214253,31
1106,see,113.0,18085,0.00624827204865911,31
1107,available,198.0,32183,0.00615231644035671,31
1108,give,120.0,20276,0.005918327086210298,31
1109,process,139.0,23714,0.005861516403812094,31
1110,small,180.0,31209,0.005767567047966933,31
1111,office,102.0,17694,0.005764665988470668,31
1112,years,339.0,58948,0.005750831241093845,31
1113,means,107.0,18754,0.0057054495041057906,31
1114,family,140.0,25604,0.005467895641306046,31
1115,throughout,138.0,25351,0.005443572245670782,31
1116,work,623.0,115303,0.005403155165086771,31
1117,client,133.0,24636,0.005398603669426855,31
1118,best,341.0,64055,0.005323550074155023,31
1119,team,522.0,98645,0.005291702569821075,31
1120,ensure,254.0,49468,0.005134632489690305,31
1121,able,151.0,29608,0.0050999729802756015,31
1122,established,251.0,49248,0.0050966536712150744,31
1123,requirements,167.0,32857,0.005082630794046931,31
1124,commercial,119.0,23678,0.0050257623110059975,31
1125,skills,119.0,23681,0.005025125628140704,31
1126,dedicated,105.0,20932,0.005016243072807185,31
1127,london,163.0,32757,0.004976035656500901,31
1128,full,139.0,28111,0.004944683575824411,31
1129,offer,504.0,102249,0.004929143561306223,31
1130,whether,106.0,21574,0.004913321590803745,31
1131,many,257.0,52491,0.004896077422796289,31
1132,new,366.0,74909,0.004885928259621674,31
1133,always,171.0,35689,0.004791392305752473,31
1134,believe,122.0,25723,0.004742837149632625,31
1135,well,243.0,51756,0.00469510781358683,31
1136,signs,470.0,1876,0.2505330490405117,32
1137,engraving,103.0,445,0.23146067415730337,32
1138,signage,250.0,1177,0.21240441801189464,32
1139,jewellery,443.0,2870,0.1543554006968641,32
1140,blinds,180.0,1242,0.14492753623188406,32
1141,tooling,110.0,1169,0.09409751924721985,32
1142,windows_doors,127.0,1455,0.08728522336769759,32
1143,panels,121.0,1439,0.08408617095205004,32
1144,design_manufacture,258.0,3074,0.08392973324658426,32
1145,glass,345.0,4326,0.07975034674063801,32
1146,instruments,112.0,1421,0.07881773399014778,32
1147,manufacturing,1110.0,14331,0.07745446933221688,32
1148,factory,345.0,4522,0.0762936753648828,32
1149,laboratory,120.0,1602,0.0749063670411985,32
1150,metal,171.0,2452,0.06973898858075041,32
1151,stainless_steel,104.0,1551,0.0670535138620245,32
1152,plastic,116.0,1732,0.06697459584295612,32
1153,precision,141.0,2137,0.06598034627983154,32
1154,research_development,109.0,1681,0.06484235574063058,32
1155,components,346.0,5459,0.06338157171643158,32
1156,joinery,175.0,2767,0.06324539212143115,32
1157,cutting,108.0,1744,0.06192660550458716,32
1158,dental,130.0,2162,0.060129509713228495,32
1159,skin,103.0,1878,0.05484558040468584,32
1160,pieces,132.0,2420,0.05454545454545454,32
1161,custom,213.0,3946,0.05397871262037506,32
1162,windows,184.0,3411,0.053943125183230724,32
1163,timber,178.0,3315,0.053695324283559574,32
1164,iso,118.0,2237,0.05274921770227984,32
1165,materials,683.0,13618,0.05015420766632398,32
1166,specifications,131.0,2673,0.04900860456416012,32
1167,doors,171.0,3556,0.048087739032620924,32
1168,packaging,233.0,4848,0.04806105610561056,32
1169,workshop,268.0,5712,0.0469187675070028,32
1170,products,4033.0,86404,0.046676079811119854,32
1171,machinery,210.0,4668,0.04498714652956298,32
1172,display,145.0,3270,0.04434250764525994,32
1173,state_art,122.0,2820,0.04326241134751773,32
1174,clinical,109.0,2584,0.04218266253869969,32
1175,orders,127.0,3031,0.041900362916529196,32
1176,wood,123.0,3009,0.040877367896311065,32
1177,medical,284.0,6989,0.04063528401774217,32
1178,stone,102.0,2555,0.039921722113502936,32
1179,printing,156.0,4050,0.03851851851851852,32
1180,colour,122.0,3183,0.03832862079798932,32
1181,steel,124.0,3248,0.038177339901477834,32
1182,produce,482.0,12703,0.03794379280484925,32
1183,finish,124.0,3339,0.03713686732554657,32
1184,installed,113.0,3062,0.03690398432397126,32
1185,models,137.0,3714,0.036887452880990844,32
1186,applications,329.0,9105,0.03613399231191653,32
1187,covers,133.0,3686,0.03608247422680412,32
1188,facility,220.0,6143,0.035813120625101745,32
1189,accessories,175.0,4909,0.035648808311265025,32
1190,marine,134.0,3774,0.03550609432962374,32
1191,units,153.0,4414,0.03466243769823289,32
1192,supplier,271.0,7909,0.034264761663927175,32
1193,light,112.0,3306,0.0338777979431337,32
1194,supply,832.0,24566,0.033867947569811936,32
1195,bespoke,822.0,24297,0.03383133720212372,32
1196,items,254.0,7644,0.03322867608581894,32
1197,machines,159.0,4872,0.03263546798029557,32
1198,automotive,106.0,3274,0.032376298106292,32
1199,ranges,103.0,3235,0.03183925811437403,32
1200,designed,468.0,14785,0.031653703077443356,32
1201,hand,205.0,6483,0.03162116304180163,32
1202,standard,464.0,14943,0.031051328381181825,32
1203,industries,321.0,10459,0.030691270675972847,32
1204,made,584.0,19188,0.03043568897227434,32
1205,concept,118.0,3878,0.030428055698813822,32
1206,equipment,839.0,27601,0.03039744936777653,32
1207,in_house,251.0,8283,0.030303030303030304,32
1208,customer_base,107.0,3559,0.030064624894633324,32
1209,engineering,560.0,18744,0.02987622705932565,32
1210,cases,102.0,3443,0.029625326749927388,32
1211,natural,169.0,5732,0.029483600837404048,32
1212,worldwide,272.0,9238,0.029443602511366098,32
1213,top_quality,106.0,3603,0.02941992783791285,32
1214,refrigeration,249.0,974,0.25564681724845995,33
1215,lift,243.0,1518,0.1600790513833992,33
1216,spare_parts,140.0,1117,0.12533572068039392,33
1217,air_conditioning,259.0,2407,0.10760282509347736,33
1218,repair,837.0,8556,0.09782608695652174,33
1219,machines,397.0,4872,0.08148604269293924,33
1220,engineers,883.0,10980,0.08041894353369763,33
1221,marine,299.0,3774,0.07922628510863805,33
1222,machinery,345.0,4668,0.07390745501285347,33
1223,aircraft,101.0,1568,0.06441326530612244,33
1224,mechanical,116.0,1950,0.059487179487179485,33
1225,equipment,1547.0,27601,0.05604869388790261,33
1226,maintenance,659.0,12128,0.05433707124010554,33
1227,electrical,498.0,10858,0.04586480014735679,33
1228,gas,174.0,3889,0.044741578812033944,33
1229,installation,554.0,12490,0.04435548438751001,33
1230,heating,125.0,2851,0.04384426517011575,33
1231,workshop,250.0,5712,0.04376750700280112,33
1232,plant,194.0,4803,0.04039142202789923,33
1233,parts,343.0,8763,0.039141846399634826,33
1234,technicians,107.0,2735,0.03912248628884826,33
1235,fire,126.0,3282,0.038391224862888484,33
1236,testing,199.0,5790,0.034369602763385146,33
1237,garage,125.0,3789,0.03299023489047242,33
1238,power,222.0,6748,0.03289863663307647,33
1239,units,144.0,4414,0.03262347077480743,33
1240,types,305.0,9553,0.03192714330576782,33
1241,carry,320.0,10342,0.030941790756140012,33
1242,manufacturers,266.0,8917,0.029830660536054727,33
1243,systems,956.0,32130,0.02975412387177093,33
1244,fully_qualified,109.0,3687,0.029563330621101166,33
1245,supply,641.0,24566,0.026092974029145975,33
1246,mobile,138.0,5331,0.025886325267304444,33
1247,sales,440.0,18091,0.024321485821679287,33
1248,domestic,148.0,6259,0.023645949832241574,33
1249,competitive_prices,115.0,5046,0.022790328973444313,33
1250,service,3646.0,168882,0.021589038500254617,33
1251,vehicle,233.0,10827,0.02152027339059758,33
1252,maintain,189.0,9075,0.020826446280991735,33
1253,safety,268.0,12957,0.02068380026240642,33
1254,approved,124.0,5998,0.020673557852617538,33
1255,years_experience,528.0,26069,0.020253941463040392,33
1256,ltd,1181.0,58377,0.020230570258834814,33
1257,hire,144.0,7166,0.020094892548144012,33
1258,reliable,235.0,11746,0.020006810829218458,33
1259,able_offer,129.0,6472,0.01993201483312732,33
1260,premises,173.0,8739,0.019796315367891063,33
1261,components,108.0,5459,0.01978384319472431,33
1262,facility,121.0,6143,0.01969721634380596,33
1263,customers,1728.0,88460,0.019534252769613385,33
1264,industry,1215.0,63199,0.01922498773714774,33
1265,supplier,151.0,7909,0.019092173473258315,33
1266,stock,246.0,12931,0.019024050730801947,33
1267,specialise,308.0,16253,0.018950347628130193,33
1268,lighting,103.0,5528,0.018632416787264832,33
1269,complete,406.0,21854,0.018577834721332478,33
1270,health_safety,178.0,9721,0.01831087336693756,33
1271,technical,243.0,13535,0.01795345400812708,33
1272,comprehensive,178.0,9924,0.017936316001612253,33
1273,contracts,131.0,7388,0.01773145641580942,33
1274,specialists,210.0,12042,0.017438963627304436,33
1275,qualified,136.0,7907,0.017199949411913495,33
1276,full_range,104.0,6099,0.01705197573372684,33
1277,solution,343.0,20200,0.01698019801980198,33
1278,field,153.0,9091,0.016829831701682983,33
1279,full,471.0,28111,0.01675500693678631,33
1280,family_run,247.0,14743,0.01675371362680594,33
1281,used,305.0,18521,0.016467793315695697,33
1282,requirements,541.0,32857,0.016465288979517302,33
1283,commercial,386.0,23678,0.016302052538221135,33
1284,cost_effective,180.0,11054,0.016283698208793197,33
1285,water,121.0,7454,0.016232895089884625,33
1286,tools,132.0,8174,0.016148764374847076,33
1287,trained,101.0,6294,0.016047028916428344,33
1288,major,210.0,13166,0.015950174692389487,33
1289,cover,154.0,9683,0.01590416193328514,33
1290,makes,124.0,7846,0.015804231455518736,33
1291,problems,120.0,7751,0.015481873306670108,33
1292,customer_service,205.0,13289,0.015426292422304162,33
1293,operating,162.0,10579,0.015313356649966916,33
1294,many_years,202.0,13301,0.015186828058040749,33
1295,extensive,145.0,9565,0.015159435441714584,33
1296,air_conditioning,284.0,2407,0.11798919817199834,35
1297,renewable_energy,162.0,1883,0.08603292618162507,35
1298,energy,702.0,10710,0.06554621848739496,35
1299,gas,144.0,3889,0.0370275134996143,35
1300,power,215.0,6748,0.031861292234736216,35
1301,electrical,191.0,10858,0.017590716522379812,35
1302,engineers,124.0,10980,0.011293260473588343,35
1303,maintenance,108.0,12128,0.008905013192612138,35
1304,installation,111.0,12490,0.0088871096877502,35
1305,systems,182.0,32130,0.005664488017429194,35
1306,supply,127.0,24566,0.005169746804526582,35
1307,commercial,109.0,23678,0.0046034293436945685,35
1308,projects,188.0,41415,0.004539418085234818,35
1309,equipment,123.0,27601,0.0044563602768015655,35
1310,industry,218.0,63199,0.003449421668064368,35
1311,customers,305.0,88460,0.003447886050192177,35
1312,technology,106.0,32188,0.0032931527277246177,35
1313,market,111.0,33740,0.0032898636633076467,35
1314,ltd,191.0,58377,0.003271836510954657,35
1315,development,127.0,39451,0.0032191832906643685,35
1316,solutions,194.0,63786,0.0030414197472799676,35
1317,local,110.0,37756,0.0029134442207861,35
1318,use,110.0,37931,0.0029000026363660333,35
1319,provide,306.0,117895,0.0025955299206921415,35
1320,company,291.0,115830,0.002512302512302512,35
1321,service,417.0,168882,0.0024691796639073438,35
1322,new,181.0,74909,0.0024162650682828498,35
1323,needs,127.0,52756,0.002407309121237395,35
1324,business,385.0,161867,0.0023784959256673687,35
1325,within,106.0,45301,0.002339904196375356,35
1326,ensure,110.0,49468,0.0022236597396296594,35
1327,including,111.0,50342,0.00220491835842835,35
1328,work,241.0,115303,0.0020901450959645456,35
1329,years,122.0,58948,0.002069620682635543,35
1330,also,231.0,112609,0.0020513458071734943,35
1331,team,199.0,98645,0.0020173348877287243,35
1332,experience,150.0,76593,0.001958403509459089,35
1333,offer,196.0,102249,0.0019168891627301978,35
1334,one,112.0,58522,0.0019138101910392673,35
1335,clients,230.0,120262,0.0019124910611830837,35
1336,design,108.0,57766,0.001869611882422186,35
1337,time,112.0,61008,0.0018358248098610018,35
1338,based,113.0,62715,0.0018018018018018018,35
1339,best,115.0,64055,0.0017953321364452424,35
1340,help,119.0,72192,0.0016483820921985816,35
1341,quality,114.0,76675,0.0014867949135963481,35
1342,products,115.0,86404,0.001330956900143512,35
1343,water,456.0,7454,0.06117520794204454,36
1344,services,193.0,144692,0.0013338678019517319,36
1345,company,139.0,115830,0.0012000345333678668,36
1346,provide,107.0,117895,0.0009075872598498664,36
1347,drainage,152.0,1345,0.11301115241635688,37
1348,service,123.0,168882,0.0007283191814402956,37
1349,skips,205.0,373,0.5495978552278821,38
1350,skip_hire,302.0,560,0.5392857142857143,38
1351,waste_recycling,133.0,320,0.415625,38
1352,waste_management,476.0,1215,0.3917695473251029,38
1353,scrap_metal,129.0,345,0.3739130434782609,38
1354,waste_disposal,121.0,332,0.3644578313253012,38
1355,recycling,955.0,2906,0.3286304198210599,38
1356,waste,1079.0,4264,0.2530487804878049,38
1357,metals,110.0,998,0.11022044088176353,38
1358,disposal,153.0,1411,0.10843373493975904,38
1359,asbestos,110.0,1074,0.10242085661080075,38
1360,environmental,252.0,6124,0.041149575440888306,38
1361,collection,184.0,6051,0.03040819699223269,38
1362,green,112.0,4434,0.02525935949481281,38
1363,materials,244.0,13618,0.01791746218240564,38
1364,facility,107.0,6143,0.01741819957675403,38
1365,vehicles,149.0,10703,0.013921330468093058,38
1366,operate,116.0,10570,0.01097445600756859,38
1367,site,218.0,21520,0.010130111524163569,38
1368,family_run,145.0,14743,0.009835176015736281,38
1369,reliable,106.0,11746,0.009024348714455985,38
1370,environment,166.0,19667,0.00844053490618803,38
1371,ltd,431.0,58377,0.007383044692258938,38
1372,customers,597.0,88460,0.00674881302283518,38
1373,possible,108.0,17007,0.0063503263362145,38
1374,service,1050.0,168882,0.006217358865953743,38
1375,throughout,149.0,25351,0.005877480178296714,38
1376,industry,368.0,63199,0.005822876944255447,38
1377,commercial,133.0,23678,0.0056170284652419964,38
1378,supply,136.0,24566,0.0055361068142961815,38
1379,process,130.0,23714,0.0054819937589609515,38
1380,equipment,149.0,27601,0.0053983551320604325,38
1381,company,621.0,115830,0.005361305361305362,38
1382,local,200.0,37756,0.005297171310520182,38
1383,ensure,253.0,49468,0.005114417401148217,38
1384,large,105.0,21102,0.004975831674722775,38
1385,area,118.0,24955,0.004728511320376678,38
1386,management,208.0,44754,0.004647629262188854,38
1387,provide,513.0,117895,0.004351329572925061,38
1388,years_experience,112.0,26069,0.004296290613372205,38
1389,offer,437.0,102249,0.004273880429148451,38
1390,able,126.0,29608,0.004255606592812753,38
1391,needs,223.0,52756,0.004227007354613693,38
1392,business,675.0,161867,0.004170090259286946,38
1393,requirements,135.0,32857,0.0041087135161457225,38
1394,use,151.0,37931,0.003980912709920645,38
1395,since,124.0,31788,0.003900843085441047,38
1396,established,192.0,49248,0.003898635477582846,38
1397,solutions,248.0,63786,0.0038880005016774842,38
1398,across,140.0,36306,0.003856111937420812,38
1399,available,123.0,32183,0.0038218935462821985,38
1400,aim,103.0,27052,0.003807481886736655,38
1401,also,422.0,112609,0.0037474802191654307,38
1402,years,217.0,58948,0.003681210558458302,38
1403,including,182.0,50342,0.003615271542648286,38
1404,based,225.0,62715,0.0035876584549150922,38
1405,small,108.0,31209,0.0034605402287801595,38
1406,always,123.0,35689,0.00344644007957634,38
1407,within,156.0,45301,0.003443632590892033,38
1408,one,201.0,58522,0.0034346057892758277,38
1409,professional,176.0,51315,0.0034297963558413717,38
1410,way,103.0,30171,0.003413874250107719,38
1411,well,173.0,51756,0.0033426076203725173,38
1412,deliver,116.0,35628,0.0032558661726731783,38
1413,staff,149.0,46436,0.0032087173744508573,38
1414,many,168.0,52491,0.003200548665485512,38
1415,best,203.0,64055,0.003169151510420732,38
1416,london,102.0,32757,0.0031138382635772506,38
1417,time,176.0,61008,0.002884867558353003,38
1418,help,208.0,72192,0.002881205673758865,38
1419,new,210.0,74909,0.0028034014604386656,38
1420,team,270.0,98645,0.0027370875361143496,38
1421,range,152.0,58770,0.002586353581759401,38
1422,work,298.0,115303,0.002584494765964459,38
1423,quality,191.0,76675,0.002491033583306162,38
1424,projects,101.0,41415,0.0024387299287697696,38
1425,experience,184.0,76593,0.0024023083049364824,38
1426,clients,277.0,120262,0.0023033044519465834,38
1427,people,122.0,56786,0.0021484168633113796,38
1428,products,159.0,86404,0.0018401925836766817,38
1429,waste,136.0,4264,0.03189493433395872,39
1430,environmental,115.0,6124,0.01877857609405617,39
1431,ltd,131.0,58377,0.0022440344656285867,39
1432,solutions,138.0,63786,0.002163484150126987,39
1433,industry,117.0,63199,0.0018512951154290415,39
1434,service,274.0,168882,0.0016224345993060244,39
1435,company,179.0,115830,0.0015453682120348787,39
1436,provide,170.0,117895,0.0014419610670511895,39
1437,offer,133.0,102249,0.00130074621756692,39
1438,customers,105.0,88460,0.0011869771648202578,39
1439,clients,137.0,120262,0.0011391794581829672,39
1440,work,125.0,115303,0.0010841001535085817,39
1441,also,122.0,112609,0.0010833947553037502,39
1442,business,151.0,161867,0.0009328646357812278,39
1443,master_builders,105.0,184,0.5706521739130435,41
1444,brickwork,257.0,588,0.4370748299319728,41
1445,loft_conversions,245.0,603,0.40630182421227196,41
1446,house_extensions,106.0,265,0.4,41
1447,timber_frame,130.0,368,0.3532608695652174,41
1448,builders,1146.0,3365,0.34056463595839526,41
1449,building_contractors,274.0,826,0.33171912832929784,41
1450,renovations,251.0,777,0.323037323037323,41
1451,extensions,421.0,1356,0.31047197640117996,41
1452,groundworks,206.0,693,0.2972582972582973,41
1453,tradesmen,426.0,1548,0.2751937984496124,41
1454,new_build,714.0,2778,0.2570194384449244,41
1455,homes,3218.0,12642,0.2545483309602911,41
1456,construction,5671.0,22870,0.24796676869261042,41
1457,developments,1479.0,6299,0.23479917447213844,41
1458,subcontractors,102.0,441,0.23129251700680273,41
1459,carpentry,215.0,986,0.21805273833671399,41
1460,sub_contractors,149.0,685,0.21751824817518248,41
1461,design_build,564.0,2618,0.21543162719633308,41
1462,conversions,199.0,1035,0.19227053140096617,41
1463,house_builders,102.0,531,0.192090395480226,41
1464,planning_permission,109.0,599,0.18196994991652754,41
1465,construction_industry,599.0,3425,0.17489051094890512,41
1466,quality_workmanship,278.0,1606,0.17310087173100872,41
1467,home_improvements,101.0,591,0.17089678510998307,41
1468,building,6594.0,38892,0.1695464362850972,41
1469,property_maintenance,170.0,1003,0.1694915254237288,41
1470,refurbishment,616.0,3661,0.1682600382409178,41
1471,kitchen_bathroom,102.0,630,0.1619047619047619,41
1472,trades,317.0,1973,0.16066903193106943,41
1473,civil_engineering,285.0,1776,0.16047297297297297,41
1474,building_regulations,159.0,1010,0.15742574257425743,41
1475,residential_commercial,411.0,2659,0.15456938698758932,41
1476,craftsmen,187.0,1213,0.15416323165704865,41
1477,time_budget,280.0,1879,0.1490154337413518,41
1478,workmanship,481.0,3239,0.14850262426674898,41
1479,within_budget,263.0,1913,0.1374803972817564,41
1480,commercial_residential,181.0,1404,0.12891737891737892,41
1481,decorating,136.0,1099,0.12374886260236578,41
1482,craftsmanship,169.0,1400,0.12071428571428572,41
1483,finish,399.0,3339,0.11949685534591195,41
1484,painting_decorating,104.0,871,0.11940298507462686,41
1485,repeat_business,182.0,1535,0.11856677524429968,41
1486,apartments,120.0,1086,0.11049723756906077,41
1487,client_satisfaction,101.0,926,0.10907127429805616,41
1488,every_job,119.0,1113,0.1069182389937107,41
1489,projects,4389.0,41415,0.10597609561752988,41
1490,home_counties,120.0,1152,0.10416666666666667,41
1491,housing,461.0,4478,0.1029477445288075,41
1492,structural,153.0,1494,0.10240963855421686,41
1493,architects,362.0,3536,0.10237556561085973,41
1494,residential,684.0,6816,0.10035211267605634,41
1495,joinery,277.0,2767,0.10010842067220817,41
1496,land,437.0,4435,0.09853438556933483,41
1497,contractors,630.0,6399,0.09845288326300984,41
1498,housing_associations,101.0,1029,0.09815354713313897,41
1499,undertake,610.0,6256,0.09750639386189258,41
1500,schemes,312.0,3244,0.09617755856966707,41
1501,roofing,417.0,4373,0.09535787788703408,41
1502,start_finish,255.0,2743,0.0929639081297849,41
1503,energy_efficient,101.0,1100,0.09181818181818181,41
1504,attention_detail,450.0,4911,0.0916310323762981,41
1505,labour,119.0,1312,0.09070121951219512,41
1506,completed,543.0,6129,0.08859520313264807,41
1507,contracts,638.0,7388,0.08635625338386572,41
1508,landscaping,166.0,1927,0.08614426569797613,41
1509,project_management,487.0,5665,0.08596646072374228,41
1510,operatives,114.0,1395,0.08172043010752689,41
1511,works,1359.0,16761,0.08108108108108109,41
1512,work_carried,170.0,2130,0.07981220657276995,41
1513,property,2545.0,32114,0.07924892570218596,41
1514,carrying,187.0,2430,0.07695473251028806,41
1515,estates,152.0,2028,0.07495069033530571,41
1516,domestic_commercial,321.0,4285,0.0749124854142357,41
1517,workforce,334.0,4485,0.07447045707915273,41
1518,character,109.0,1467,0.07430129516019086,41
1519,surfacing,215.0,599,0.3589315525876461,42
1520,civil_engineering,523.0,1776,0.294481981981982,42
1521,groundworks,138.0,693,0.19913419913419914,42
1522,drainage,114.0,1345,0.08475836431226766,42
1523,rail,121.0,1971,0.061390157280568236,42
1524,construction,1138.0,22870,0.04975951027547005,42
1525,construction_industry,163.0,3425,0.04759124087591241,42
1526,contractors,282.0,6399,0.04406938584153774,42
1527,health_safety,328.0,9721,0.03374138463121078,42
1528,workforce,146.0,4485,0.032552954292084726,42
1529,contracts,239.0,7388,0.03234975636166757,42
1530,plant,155.0,4803,0.032271496981053506,42
1531,engineering,490.0,18744,0.026141698676909946,42
1532,infrastructure,135.0,5208,0.025921658986175114,42
1533,water,186.0,7454,0.024953045344781325,42
1534,undertake,154.0,6256,0.024616368286445013,42
1535,projects,999.0,41415,0.0241216950380297,42
1536,project_management,102.0,5665,0.01800529567519859,42
